barrels08,city08,co2TailpipeGpm,comb08,cylinders,displ,drive,fuelCost08,fuelType,fuelType1,highway08,make,model,mpgData,trany,UCity,UHighway,VClass,year
low-medium,average,average,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Plymouth,Voyager/Grand Voyager 2WD,N,Automatic 3-spd,Average,Economic,Special Purpose Vehicle 2WD,1987
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Plymouth,Voyager/Grand Voyager 2WD,Y,Automatic 3-spd,Average,Economic,Special Purpose Vehicle 2WD,1987
low-medium,average,below average,Normal,Six,Four,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,American Motors Corporation,Eagle 4WD,Y,Automatic 3-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,below average,Normal,Six,Four,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,American Motors Corporation,Eagle 4WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,T10 (S10) Blazer 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,T10 (S10) Blazer 4WD,N,Manual 4-spd,Economic,Economic,Special Purpose Vehicles,1987
low-medium,average,healthy,Average,Four,One,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Volkswagen,Golf/GTI,Y,Manual 5-spd,Economic,Green,Compact Cars,1985
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,T10 (S10) Blazer 4WD,N,Manual 5-spd,Average,Green,Special Purpose Vehicles,1987
low-medium,average,below average,Normal,Six,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,T10 (S10) Blazer 4WD,Y,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,below average,Normal,Six,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,T10 (S10) Blazer 4WD,N,Manual 4-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,below average,Normal,Six,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,T10 (S10) Blazer 4WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1987
medium-high,poor,unhealthy,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Chevrolet,V10 (K10) Blazer 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1987
medium-high,poor,unhealthy,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Chevrolet,V10 (K10) Blazer 4WD,N,Manual 4-spd,Average,Economic,Special Purpose Vehicles,1987
medium-high,poor,unhealthy,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Chevrolet,V10 (K10) Blazer 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1987
medium-high,poor,unhealthy,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Chevrolet,V10 (K10) Blazer 4WD,N,Manual 4-spd,Average,Economic,Special Purpose Vehicles,1987
medium-high,average,below average,Normal,Eight,Six,4-Wheel or All-Wheel Drive,Standard,Diesel,Diesel,Economic,Chevrolet,V10 (K10) Blazer 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1987
medium-high,poor,unhealthy,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Chevrolet,V10 (K10) Suburban 4WD,Y,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,good,healthy,Average,Four,One,Front-Wheel Drive,Economy,Diesel,Diesel,Green,Volkswagen,Jetta,Y,Manual 5-spd,Green,Green,Compact Cars,1985
medium-high,poor,hazardous,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Chevrolet,V10 (K10) Suburban 4WD,N,Manual 4-spd,Average,Economic,Special Purpose Vehicles,1987
medium-high,average,below average,Normal,Eight,Six,4-Wheel or All-Wheel Drive,Standard,Diesel,Diesel,Economic,Chevrolet,V10 (K10) Suburban 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,below average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Nissan,Pathfinder 4WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1987
medium-high,average,below average,Poor,Six,Three,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Nissan,Pathfinder 4WD,N,Automatic 3-spd,Average,Economic,Special Purpose Vehicles,1987
medium-high,average,below average,Poor,Six,Three,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Nissan,Pathfinder 4WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Nissan,Stanza Wagon 4WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1987
medium-high,poor,hazardous,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Dodge,AW100/AW150 Ramcharger 4WD,N,Automatic 3-spd,Guzzler,Average,Special Purpose Vehicles,1987
medium-high,poor,hazardous,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Dodge,AW100/AW150 Ramcharger 4WD,Y,Automatic 3-spd,Guzzler,Average,Special Purpose Vehicles,1987
medium-high,poor,hazardous,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Dodge,AW100/AW150 Ramcharger 4WD,N,Manual 4-spd,Guzzler,Economic,Special Purpose Vehicles,1987
high,poor,hazardous,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Expensive,Regular,Regular Gasoline,Guzzler,Dodge,AW100/AW150 Ramcharger 4WD,N,Automatic 3-spd,Guzzler,Average,Special Purpose Vehicles,1987
low,good,healthy,Excellent,Four,One,Front-Wheel Drive,Economy,Diesel,Diesel,Green,Volkswagen,Jetta,Y,Manual 5-spd,Green,Green,Compact Cars,1985
medium-high,poor,hazardous,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Dodge,AW100/AW150 Ramcharger 4WD,N,Manual 4-spd,Guzzler,Economic,Special Purpose Vehicles,1987
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Colt Vista 4WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Colt Vista 4WD,N,Manual 5-spd,Average,Green,Special Purpose Vehicles,1987
low-medium,average,below average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Raider,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,below average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Raider,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,below average,Normal,Six,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Ford,Bronco II 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,average,Normal,Six,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Ford,Bronco II 4WD,Y,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1987
medium-high,average,unhealthy,Poor,Six,Four,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Ford,Bronco 4WD,N,Automatic 3-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,below average,Poor,Six,Four,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Ford,Bronco 4WD,N,Manual 4-spd,Average,Economic,Special Purpose Vehicles,1987
medium-high,average,below average,Poor,Six,Four,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Ford,Bronco 4WD,N,Manual 4-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,healthy,Normal,Four,One,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Volkswagen,Jetta,N,Automatic 3-spd,Economic,Green,Compact Cars,1985
medium-high,poor,unhealthy,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Ford,Bronco 4WD,Y,Automatic 3-spd,Average,Economic,Special Purpose Vehicles,1987
medium-high,poor,unhealthy,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Ford,Bronco 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1987
medium-high,poor,unhealthy,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Ford,Bronco 4WD,N,Manual 4-spd,Average,Economic,Special Purpose Vehicles,1987
medium-high,poor,hazardous,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Ford,Bronco 4WD,N,Automatic 3-spd,Guzzler,Average,Special Purpose Vehicles,1987
medium-high,poor,hazardous,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Ford,Bronco 4WD,N,Automatic 3-spd,Guzzler,Average,Special Purpose Vehicles,1987
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,GMC,T15 (S15) Jimmy 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,GMC,T15 (S15) Jimmy 4WD,N,Manual 4-spd,Economic,Economic,Special Purpose Vehicles,1987
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,GMC,T15 (S15) Jimmy 4WD,N,Manual 5-spd,Average,Green,Special Purpose Vehicles,1987
low-medium,average,below average,Normal,Six,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,GMC,T15 (S15) Jimmy 4WD,Y,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,below average,Normal,Six,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,GMC,T15 (S15) Jimmy 4WD,N,Manual 4-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,healthy,Normal,Four,One,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Volkswagen,Jetta,N,Automatic 3-spd,Economic,Green,Compact Cars,1985
low-medium,average,below average,Normal,Six,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,GMC,T15 (S15) Jimmy 4WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1987
medium-high,poor,unhealthy,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,GMC,V15 Jimmy 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1987
medium-high,poor,unhealthy,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,GMC,V15 Jimmy 4WD,N,Manual 4-spd,Average,Economic,Special Purpose Vehicles,1987
medium-high,poor,unhealthy,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,GMC,V15 Jimmy 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1987
medium-high,poor,unhealthy,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,GMC,V15 Jimmy 4WD,N,Manual 4-spd,Average,Economic,Special Purpose Vehicles,1987
medium-high,average,below average,Normal,Eight,Six,4-Wheel or All-Wheel Drive,Standard,Diesel,Diesel,Economic,GMC,V15 Jimmy 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1987
medium-high,poor,unhealthy,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,GMC,V15 Suburban 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1987
medium-high,poor,hazardous,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,GMC,V15 Suburban 4WD,N,Manual 4-spd,Average,Economic,Special Purpose Vehicles,1987
medium-high,average,below average,Normal,Eight,Six,4-Wheel or All-Wheel Drive,Standard,Diesel,Diesel,Economic,GMC,V15 Suburban 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Diesel,Diesel,Economic,Isuzu,Trooper,N,Manual 5-spd,Economic,Economic,Special Purpose Vehicles,1987
low-medium,average,healthy,Average,Four,One,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Volkswagen,Jetta,Y,Manual 5-spd,Economic,Green,Compact Cars,1985
low-medium,average,below average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Isuzu,Trooper,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,below average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Isuzu,Trooper,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,good,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Diesel,Diesel,Economic,Jeep,Cherokee/Wagoneer 4WD,N,Manual 5-spd,Economic,Green,Special Purpose Vehicles,1987
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Jeep,Cherokee/Wagoneer 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Jeep,Cherokee/Wagoneer 4WD,N,Manual 4-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Jeep,Cherokee/Wagoneer 4WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,below average,Normal,Six,Four,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Jeep,Cherokee/Wagoneer 4WD,Y,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,average,Normal,Six,Four,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Jeep,Cherokee/Wagoneer 4WD,Y,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1987
medium-high,average,below average,Poor,Six,Four,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Jeep,Grand Wagoneer 4WD,N,Automatic 3-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,below average,Poor,Six,Four,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Jeep,Grand Wagoneer 4WD,N,Manual 4-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,healthy,Normal,Four,One,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Volkswagen,Jetta,N,Manual 5-spd,Economic,Green,Compact Cars,1985
medium-high,poor,hazardous,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Jeep,Grand Wagoneer 4WD,N,Automatic 3-spd,Guzzler,Economic,Special Purpose Vehicles,1987
low-medium,average,below average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Jeep,Wrangler 4WD,Y,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,below average,Poor,Six,Four,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Jeep,Wrangler 4WD,N,Automatic 3-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,below average,Normal,Six,Four,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Jeep,Wrangler 4WD,Y,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1987
medium-high,poor,unhealthy,Poor,Eight,Three,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Land Rover,Range Rover,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,below average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Mitsubishi,Montero,Y,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,below average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Mitsubishi,Montero,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Plymouth,Colt Vista 4WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Plymouth,Colt Vista 4WD,N,Manual 5-spd,Average,Green,Special Purpose Vehicles,1987
low-medium,average,healthy,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Subaru,Hatchback 4WD,N,Manual 4-spd,Economic,Green,Special Purpose Vehicles,1987
low-medium,good,healthy,Average,Four,One,Front-Wheel Drive,Standard,Diesel,Diesel,Green,Volkswagen,Quantum,Y,Manual 5-spd,Green,Green,Compact Cars,1985
low-medium,average,healthy,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Subaru,Hatchback 4WD,N,Manual 4-spd,Economic,Green,Special Purpose Vehicles,1987
low-medium,average,average,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Subaru,Sedan/3 Door 4WD,N,Automatic 3-spd,Economic,Economic,Special Purpose Vehicles,1987
low-medium,average,healthy,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Subaru,Sedan/3 Door 4WD,N,Manual 5-spd,Economic,Green,Special Purpose Vehicles,1987
low-medium,average,average,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Subaru,Sedan/3 Door 4WD,N,Automatic 3-spd,Economic,Economic,Special Purpose Vehicles,1987
low-medium,average,healthy,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Subaru,Sedan/3 Door 4WD,N,Manual 5-spd,Economic,Green,Special Purpose Vehicles,1987
low-medium,average,average,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Subaru,Wagon 4WD,N,Automatic 3-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,healthy,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Subaru,Wagon 4WD,Y,Manual 5-spd,Economic,Green,Special Purpose Vehicles,1987
low-medium,average,average,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Subaru,Wagon 4WD,N,Automatic 3-spd,Economic,Economic,Special Purpose Vehicles,1987
low-medium,average,healthy,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Subaru,Wagon 4WD,N,Manual 5-spd,Economic,Green,Special Purpose Vehicles,1987
low-medium,average,healthy,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Suzuki,Samurai Convertible,Y,Manual 5-spd,Economic,Green,Special Purpose Vehicles,1987
low,excellent,green,Excellent,Three,One,Front-Wheel Drive,Economy,Regular,Regular Gasoline,Green,Pontiac,Firefly,N,Automatic 3-spd,Green,Green,Minicompact Cars,1985
low-medium,average,average,Normal,Five,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Volkswagen,Quantum,N,Automatic 3-spd,Average,Economic,Compact Cars,1985
low-medium,average,healthy,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Suzuki,Samurai Hardtop,Y,Manual 5-spd,Economic,Green,Special Purpose Vehicles,1987
medium-high,poor,hazardous,Poor,Six,Four,4-Wheel or All-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Toyota,Land Cruiser Wagon 4WD,Y,Manual 4-spd,Guzzler,Average,Special Purpose Vehicles,1987
low-medium,average,below average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Toyota,4Runner 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Toyota,4Runner 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Toyota,4Runner 4WD,Y,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1987
low-medium,average,below average,Normal,Four,Two,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,S10 Cab Chassis 2WD,N,Manual 4-spd,Average,Economic,Special Purpose Vehicle 2WD,1987
medium-high,poor,unhealthy,Poor,Six,Two,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Chevrolet,S10 Cab Chassis 2WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicle 2WD,1987
medium-high,average,unhealthy,Poor,Six,Two,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Chevrolet,S10 Cab Chassis 2WD,N,Manual 4-spd,Average,Economic,Special Purpose Vehicle 2WD,1987
